md5hash,fitzpatrick,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,REWT_weights,RESM_weights
1fcbfde3fce2096d19d0ac3151778a8d,2,1,stevens johnson syndrome,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome3.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome3jpg.jpg,100,4,2,1fcbfde3fce2096d19d0ac3151778a8d,1.0341127806575112,0.0002945508100147
85c0d757a89deb2a59ad00777652160f,4,3,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption29.jpg,httpwwwdermaamincomsiteimagesclinicalpicppolymorphiclighteruptionpolymorphiclighteruption29jpg.jpg,75,4,2,85c0d757a89deb2a59ad00777652160f,0.9610471985102512,0.0004732607666824
9b40459fd916674ba68f6d738cf30d4e,2,4,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis63.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis63jpg.jpg,6,4,2,9b40459fd916674ba68f6d738cf30d4e,1.0341127806575112,0.0002945508100147
dd458e1b9a1f498d87991da0e95800b0,2,1,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_scarring/acne_scarring11.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnescarringacnescarring11jpg.jpg,1,4,2,dd458e1b9a1f498d87991da0e95800b0,1.0341127806575112,0.0002945508100147
f2627794588732850eebedba908e8767,4,4,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa64.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa64jpg.jpg,110,4,2,f2627794588732850eebedba908e8767,0.9610471985102512,0.0004732607666824
ebd43efb0d832ecf4524e3f99a9be7f5,4,2,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption144.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption144jpg.jpg,19,4,2,ebd43efb0d832ecf4524e3f99a9be7f5,0.9610471985102512,0.0004732607666824
bb9e5cdf911d95e5da2fc6dafd370967,2,-1,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_alopecia/drug_alopecia1.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugalopeciadrugalopecia1jpg.jpg,19,4,2,bb9e5cdf911d95e5da2fc6dafd370967,1.0341127806575112,0.0002945508100147
a9cbc7852cc85aa7cd9a3e7e9bfaac49,5,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5092,httpwwwatlasdermatologicocombrimgimageId5092.jpg,71,4,2,a9cbc7852cc85aa7cd9a3e7e9bfaac49,0.9123066013448348,0.0008149959250203
c329c20ec5c8b1275abcc368e0e4f43b,2,1,seborrheic keratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses42.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses42jpg.jpg,96,1,0,c329c20ec5c8b1275abcc368e0e4f43b,0.9666073842531664,0.0014903129657228
1d0f536c56bafdb86fff0934c79346dd,2,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis77.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis77jpg.jpg,6,4,2,1d0f536c56bafdb86fff0934c79346dd,1.0341127806575112,0.0002945508100147
83dfbca517661705d39e6b04c5cd2f3d,2,2,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis31.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis31jpg.jpg,74,4,2,83dfbca517661705d39e6b04c5cd2f3d,1.0341127806575112,0.0002945508100147
6cd51599845043d9c14d8155bbf4ee74,2,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis13.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis13jpg.jpg,6,4,2,6cd51599845043d9c14d8155bbf4ee74,1.0341127806575112,0.0002945508100147
414bc18ffb4a41d4ca90fa7ce26d2be7,2,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4925,httpwwwatlasdermatologicocombrimgimageId4925.jpg,92,4,2,414bc18ffb4a41d4ca90fa7ce26d2be7,1.0341127806575112,0.0002945508100147
975468f25b1a1c1f7465fd56453f83a2,1,1,acne vulgaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris324.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris324jpg.jpg,2,4,2,975468f25b1a1c1f7465fd56453f83a2,1.049710400126734,0.0004878048780487
9f299d63840041fc52c0e440b68921ad,5,4,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2285,httpwwwatlasdermatologicocombrimgimageId2285.jpg,34,4,2,9f299d63840041fc52c0e440b68921ad,0.9123066013448348,0.0008149959250203
4cb78451164b8f957352b9484c63c7a3,2,3,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhus_dermatitis/rhus_dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhusdermatitisrhusdermatitis4jpg.jpg,6,4,2,4cb78451164b8f957352b9484c63c7a3,1.0341127806575112,0.0002945508100147
d85b334d03ba7a6b528df5b95fdf7d08,4,4,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus53.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanuslichenplanus53jpg.jpg,48,4,2,d85b334d03ba7a6b528df5b95fdf7d08,0.9610471985102512,0.0004732607666824
309f71ddfd6e5ec10f83992f9a664932,1,-1,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna85.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna85jpg.jpg,46,8,1,309f71ddfd6e5ec10f83992f9a664932,0.8775868429803475,0.0022075055187637
119dfb2360ebc55fac6b970997b5184b,2,2,drug induced pigmentary changes,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2747,httpwwwatlasdermatologicocombrimgimageId2747.jpg,20,4,2,119dfb2360ebc55fac6b970997b5184b,1.0341127806575112,0.0002945508100147
935e9b16cd6eca6242e054234fa2e020,5,3,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/f/favus/favus2.jpg,httpwwwdermaamincomsiteimagesclinicalpicffavusfavus2jpg.jpg,37,2,0,935e9b16cd6eca6242e054234fa2e020,1.300628302358137,0.0062893081761006
8f6f237c29904b1af30ff40cce46bb1b,5,5,hailey hailey disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease8.jpg,httpwwwdermaamincomsiteimagesclinicalpichhaileyhaileydiseasehaileyhaileydisease8jpg.jpg,36,3,2,8f6f237c29904b1af30ff40cce46bb1b,0.9123066013448348,0.0008149959250203
a9da7a3fee5fa3d845bef61e4fb4aa2d,6,6,necrobiosis lipoidica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum10.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnecrobioislipoidicadiabeticorumnecrobioislipoidicadiabeticorum10jpg.jpg,63,4,2,a9da7a3fee5fa3d845bef61e4fb4aa2d,0.8748650776068891,0.0018867924528301
3b4c2f404e1912441863ed020c9d25e7,3,1,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-lupus-erythematosus/neonatal-lupus-erythematosus17.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneonatallupuserythematosusneonatallupuserythematosus17jpg.jpg,51,4,2,3b4c2f404e1912441863ed020c9d25e7,1.0162008279234411,0.0004206983592763
eac455b33d5619941b491152ce8b0938,4,5,stevens johnson syndrome,inflammatory,non-neoplastic,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome16.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome16jpg.jpg,100,4,2,eac455b33d5619941b491152ce8b0938,0.9610471985102512,0.0004732607666824
870637b4dcb26996ddbaf4783a0ef343,2,3,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2315,httpwwwatlasdermatologicocombrimgimageId2315.jpg,35,0,0,870637b4dcb26996ddbaf4783a0ef343,0.9666073842531664,0.0014903129657228
f7adf1f9ec1a5903a87447f37e6fc879,1,1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/localized-scleroderma/localized-scleroderma21.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlocalizedsclerodermalocalizedscleroderma21jpg.jpg,93,4,2,f7adf1f9ec1a5903a87447f37e6fc879,1.049710400126734,0.0004878048780487
fa091db1e61a1c6d727f9444bce490a5,1,1,mucinosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/mononucleosis/mononucleosis6.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmononucleosismononucleosis6jpg.jpg,58,4,2,fa091db1e61a1c6d727f9444bce490a5,1.049710400126734,0.0004878048780487
1e66c67be83368a02674753a182f5e68,3,1,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phototoxic-eruption/phototoxic-eruption24.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphototoxiceruptionphototoxiceruption24jpg.jpg,75,4,2,1e66c67be83368a02674753a182f5e68,1.0162008279234411,0.0004206983592763
bd85f10bfd60f2577b764e509c7ed296,4,3,kaposi sarcoma,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma71.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma71jpg.jpg,42,6,1,bd85f10bfd60f2577b764e509c7ed296,1.2463575906110285,0.0033222591362126
5ff030c9132021a15601bf4eaa338eef,2,1,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome54.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome54jpg.jpg,23,3,2,5ff030c9132021a15601bf4eaa338eef,1.0341127806575112,0.0002945508100147
787f00fdb60c9a4d97332a4ee0558d77,3,4,lymphangioma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma7.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphangiomalymphangioma7jpg.jpg,54,0,0,787f00fdb60c9a4d97332a4ee0558d77,0.9394638231852428,0.0021052631578947
a7aaf3122bdef5a646842865f86271fd,4,2,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans37.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans37jpg.jpg,0,4,2,a7aaf3122bdef5a646842865f86271fd,0.9610471985102512,0.0004732607666824
11ff0a5d68ae06faa047fe33425b6953,6,3,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent-basal-cell-carcinoma/recurrent-basal-cell-carcinoma2.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrecurrentbasalcellcarcinomarecurrentbasalcellcarcinoma2jpg.jpg,8,7,1,11ff0a5d68ae06faa047fe33425b6953,1.4042746628553175,0.0163934426229508
daaca1a89f77b6c896c6237c7b4b6d9f,5,3,tuberous sclerosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis13.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis13jpg.jpg,107,3,2,daaca1a89f77b6c896c6237c7b4b6d9f,0.9123066013448348,0.0008149959250203
eeb17db24a41dbaeab9cf8ebc9507e86,2,1,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide40.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide40jpg.jpg,60,5,1,eeb17db24a41dbaeab9cf8ebc9507e86,0.8741153030106127,0.0013477088948787
abbef2a4e4676a29c901b1bb484f0973,4,4,dyshidrotic eczema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=395,httpwwwatlasdermatologicocombrimgimageId395.jpg,21,4,2,abbef2a4e4676a29c901b1bb484f0973,0.9610471985102512,0.0004732607666824
af376b903403f1c56bece39842b08895,2,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sebopsoriasis/sebopsoriasis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicssebopsoriasissebopsoriasis3jpg.jpg,86,4,2,af376b903403f1c56bece39842b08895,1.0341127806575112,0.0002945508100147
af64b98b5de693db79b9ff3c008fbd33,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif13.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomesuperficielextensifmelanomesuperficielextensif13jpg.jpg,56,8,1,af64b98b5de693db79b9ff3c008fbd33,0.8775868429803475,0.0022075055187637
395835160b65717de5746c97a038b722,2,3,dermatomyositis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis96.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis96jpg.jpg,17,4,2,395835160b65717de5746c97a038b722,1.0341127806575112,0.0002945508100147
8084f138cf09948022b20841cc6cffd4,1,2,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease63.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease63jpg.jpg,15,3,2,8084f138cf09948022b20841cc6cffd4,1.049710400126734,0.0004878048780487
9b80bb011a2ae3f741c6c1af12ec34e9,1,1,congenital nevus,benign melanocyte,benign,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus37.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus37jpg.jpg,14,2,0,9b80bb011a2ae3f741c6c1af12ec34e9,0.8953757654731924,0.0022522522522522
e122dc6b87398b68b760d9779f08fe5a,2,2,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus64.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus64jpg.jpg,37,2,0,e122dc6b87398b68b760d9779f08fe5a,0.9666073842531664,0.0014903129657228
755dc8d54e3b79614ef44c9a8434e8b9,3,3,prurigo nodularis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis37.jpg,httpwwwdermaamincomsiteimagesclinicalpicpprurigonodularisprurigonodularis37jpg.jpg,85,1,0,755dc8d54e3b79614ef44c9a8434e8b9,0.9394638231852428,0.0021052631578947
8e31b54b41efc534afc8addfc8a97146,2,1,syringoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma69.jpg,httpwwwdermaamincomsiteimagesclinicalpicssyringomasyringoma69jpg.jpg,104,0,0,8e31b54b41efc534afc8addfc8a97146,0.9666073842531664,0.0014903129657228
444f495e724e01ac2b2097779e1edfac,1,1,urticaria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaire/urticaire11.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticaireurticaire11jpg.jpg,109,4,2,444f495e724e01ac2b2097779e1edfac,1.049710400126734,0.0004878048780487
3486bb9f5a4ad3006519845196bca697,4,3,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_pigmente/carcinome_basocellulaire_pigmente2.jpg,httpwwwdermaamincomsiteimagesclinicalpicccarcinomebasocellulairepigmentecarcinomebasocellulairepigmente2jpg.jpg,8,7,1,3486bb9f5a4ad3006519845196bca697,1.2463575906110285,0.0033222591362126
c947a671109f3d95e08eca2e1c42d526,2,-1,fordyce spots,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pearly-penile-papules/pearly-penile-papules2.jpg,httpwwwdermaamincomsiteimagesclinicalpicppearlypenilepapulespearlypenilepapules2jpg.jpg,33,0,0,c947a671109f3d95e08eca2e1c42d526,0.9666073842531664,0.0014903129657228
40b939b87bed6fd646a24c27859e1a47,3,2,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae3.jpg,httpwwwdermaamincomsiteimagesclinicalpicppseudofolliculitisbarbaepseudofolliculitisbarbae3jpg.jpg,32,4,2,40b939b87bed6fd646a24c27859e1a47,1.0162008279234411,0.0004206983592763
b4faaa4464aac4c3141a00592e581529,1,1,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis45.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis45jpg.jpg,87,4,2,b4faaa4464aac4c3141a00592e581529,1.049710400126734,0.0004878048780487
ed0040a52ad799323e20155800972781,2,-1,porokeratosis actinic,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis_solar/keratosis_solar25.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosissolarkeratosissolar25jpg.jpg,81,1,0,ed0040a52ad799323e20155800972781,0.9666073842531664,0.0014903129657228
662f1ece36c9fdba47c94ff10cc91dd6,4,5,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6518,httpwwwatlasdermatologicocombrimgimageId6518.jpg,91,4,2,662f1ece36c9fdba47c94ff10cc91dd6,0.9610471985102512,0.0004732607666824
a3cb5d0e0904a32c4a0cf3049104fda3,3,2,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-acne/neonatal-acne3.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneonatalacneneonatalacne3jpg.jpg,1,4,2,a3cb5d0e0904a32c4a0cf3049104fda3,1.0162008279234411,0.0004206983592763
ac55e983a1f0538484ee5b853c3f2d1b,4,2,rhinophyma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma21.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhinophymarhinophyma21jpg.jpg,89,4,2,ac55e983a1f0538484ee5b853c3f2d1b,0.9610471985102512,0.0004732607666824
7237f1023c239d81b56fb0bc93c4863b,2,1,erythema multiforme,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme170.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme170jpg.jpg,28,4,2,7237f1023c239d81b56fb0bc93c4863b,1.0341127806575112,0.0002945508100147
fef641003bb08a40d2839f57d39c721f,1,1,mucinosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis44.jpg,httpwwwdermaamincomsiteimagesclinicalpicffollicularmucinosisfollicularmucinosis44jpg.jpg,58,4,2,fef641003bb08a40d2839f57d39c721f,1.049710400126734,0.0004878048780487
829bdc888fae599bcc725335d988840e,4,-1,fordyce spots,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots55.jpg,httpwwwdermaamincomsiteimagesclinicalpicffordycespotsfordycespots55jpg.jpg,33,0,0,829bdc888fae599bcc725335d988840e,1.0222169884847945,0.0027247956403269
82eed0a4b30c7066ff31e5be4985019a,4,-1,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma56.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma56jpg.jpg,98,7,1,82eed0a4b30c7066ff31e5be4985019a,1.2463575906110285,0.0033222591362126
46a4d5df9ae8171cf9204345ca9adbc8,1,1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form22.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosisoftheskinplaqueformsarcoidosisoftheskinplaqueform22jpg.jpg,91,4,2,46a4d5df9ae8171cf9204345ca9adbc8,1.049710400126734,0.0004878048780487
1b1a8cfbe054b2fa9895a08644a10e28,1,1,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma51.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma51jpg.jpg,8,7,1,1b1a8cfbe054b2fa9895a08644a10e28,0.8775868429803475,0.0022075055187637
aefce8b841876bc71ef858c4785adbb0,2,2,porokeratosis of mibelli,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli38.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli38jpg.jpg,82,1,0,aefce8b841876bc71ef858c4785adbb0,0.9666073842531664,0.0014903129657228
7f91aece62f98d1569e650bc671e2d87,2,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum83.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum83jpg.jpg,68,4,2,7f91aece62f98d1569e650bc671e2d87,1.0341127806575112,0.0002945508100147
3fbb46ab616ef3d1725db205095b2d03,5,3,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4660,httpwwwatlasdermatologicocombrimgimageId4660.jpg,62,1,0,3fbb46ab616ef3d1725db205095b2d03,1.300628302358137,0.0062893081761006
90749d71571a4caae55cb226918d68c9,2,1,malignant melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma76.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma76jpg.jpg,55,8,1,90749d71571a4caae55cb226918d68c9,0.8741153030106127,0.0013477088948787
894c5b3e03b1a362fc515b84335b6361,4,5,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus67.jpg,httpwwwdermaamincomsiteimagesclinicalpicssubacutecutaneouslupuserythematosussubacutecutaneouslupuserythematosus67jpg.jpg,51,4,2,894c5b3e03b1a362fc515b84335b6361,0.9610471985102512,0.0004732607666824
c4ed0b364654568b858a30eec090f61b,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6266,httpwwwatlasdermatologicocombrimgimageId6266.jpg,86,4,2,c4ed0b364654568b858a30eec090f61b,0.9610471985102512,0.0004732607666824
17fac2b6ac805b9971f9a05e0305ce22,3,3,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6911,httpwwwatlasdermatologicocombrimgimageId6911.jpg,68,4,2,17fac2b6ac805b9971f9a05e0305ce22,1.0162008279234411,0.0004206983592763
9a9e89528c374d6d66a7ebddedc15757,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5647,httpwwwatlasdermatologicocombrimgimageId5647.jpg,80,4,2,9a9e89528c374d6d66a7ebddedc15757,1.0162008279234411,0.0004206983592763
44112aa31b9075f3ea05c311695922ff,5,5,epidermolysis bullosa,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa7.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa7jpg.jpg,25,3,2,44112aa31b9075f3ea05c311695922ff,0.9123066013448348,0.0008149959250203
7d47edccd10ac4daa80e0b72c68d54be,4,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5771,httpwwwatlasdermatologicocombrimgimageId5771.jpg,80,4,2,7d47edccd10ac4daa80e0b72c68d54be,0.9610471985102512,0.0004732607666824
cca4330b4bef40db67fb38058a18132e,2,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus33.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus33jpg.jpg,24,1,0,cca4330b4bef40db67fb38058a18132e,0.9666073842531664,0.0014903129657228
3b0ef0049393b3649cadd29612344096,2,1,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa94.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa94jpg.jpg,110,4,2,3b0ef0049393b3649cadd29612344096,1.0341127806575112,0.0002945508100147
c7d02918ff2b35e8f0bd08f29a03c9bd,2,3,scabies,inflammatory,non-neoplastic,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess20.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess20jpg.jpg,92,4,2,c7d02918ff2b35e8f0bd08f29a03c9bd,1.0341127806575112,0.0002945508100147
a0429ec7dd6733573064f6056eb7944e,2,1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2982,httpwwwatlasdermatologicocombrimgimageId2982.jpg,98,7,1,a0429ec7dd6733573064f6056eb7944e,0.8741153030106127,0.0013477088948787
0232b49d411860c63f1c5fbbaed8142d,3,1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea10.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea10jpg.jpg,93,4,2,0232b49d411860c63f1c5fbbaed8142d,1.0162008279234411,0.0004206983592763
